FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
171026;0000;6,92359;;;
171027;0000;7,33222;;;
171028;0000;1,9941;;;
171029;0000;1,31278;;;
171030;0000;15,3363;;;
171031;0000;16,1904;;;
171101;0000;5,94206;;;
171102;0000;7,85769;;;
171103;0000;16,9758;;;
171104;0000;14,4063;;;
171105;0000;13,0928;;;
171106;0000;14,6609;;;
171107;0000;7,14981;;;
171108;0000;6,49651;;;
171109;0000;8,70741;;;
171110;0000;23,8222;;;
171111;0000;16,4731;;;
171112;0000;10,4702;;;
171113;0000;14,0479;;;
171114;0000;10,0091;;;
171115;0000;4,53722;;;
171116;0000;12,8474;;;
171117;0000;6,81989;;;
171118;0000;7,20718;;;
171119;0000;8,16373;;;
171120;0000;11,2128;;;
171121;0000;;;;
171122;0000;15,9844;;;
171123;0000;12,7432;;;
171124;0000;8,7197;;;
171125;0000;11,2418;;;
171126;0000;6,30727;;;
171127;0000;9,70868;;;
171128;0000;;;;
171129;0000;;;;
171130;0000;;;;
171201;0000;9,35815;;;
171202;0000;3,49285;;;
171203;0000;1,76271;;;
171204;0000;6,55847;;;
171205;0000;7,51028;;;
171206;0000;10,1284;;;
171207;0000;19,9166;;;
171208;0000;9,97011;;;
171209;0000;16,7821;;;
171210;0000;11,1022;;;
171211;0000;9,6274;;;
171212;0000;6,59906;;;
171213;0000;8,88499;;;
171214;0000;18,4882;;;
171215;0000;14,0642;;;
171216;0000;10,3436;;;
171217;0000;13,5359;;;
171218;0000;13,9381;;;
171219;0000;;;;
171220;0000;17,064;;;
171221;0000;17,5578;;;
171222;0000;18,9363;;;
171223;0000;13,6058;;;
171224;0000;10,9899;;;
171225;0000;12,531;;;
171226;0000;10,4514;;;
171227;0000;16,6308;;;
171228;0000;18,4539;;;
171229;0000;15,6523;;;
171230;0000;9,91052;;;
171231;0000;10,2474;;;
