FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
171027;0000;20,1613;;;
171028;0000;9,65295;;;
171029;0000;7,8775;;;
171030;0000;31,0296;;;
171031;0000;33,0662;;;
171101;0000;21,2807;;;
171102;0000;19,4595;;;
171103;0000;34,3349;;;
171104;0000;34,5708;;;
171105;0000;27,5412;;;
171106;0000;30,3868;;;
171107;0000;21,2374;;;
171108;0000;22,1968;;;
171109;0000;23,3294;;;
171110;0000;43,6492;;;
171111;0000;36,0153;;;
171112;0000;24,3213;;;
171113;0000;31,765;;;
171114;0000;23,5726;;;
171115;0000;14,9493;;;
171116;0000;29,4226;;;
171117;0000;21,0075;;;
171118;0000;21,0845;;;
171119;0000;20,455;;;
171120;0000;23,7796;;;
171121;0000;;;;
171122;0000;38,3047;;;
171123;0000;32,7607;;;
171124;0000;23,5385;;;
171125;0000;27,5211;;;
171126;0000;20,8498;;;
171127;0000;25,9864;;;
171128;0000;;;;
171129;0000;;;;
171130;0000;;;;
171201;0000;25,4494;;;
171202;0000;12,8996;;;
171203;0000;9,42273;;;
171204;0000;19,5142;;;
171205;0000;20,5327;;;
171206;0000;26,8695;;;
171207;0000;47,6056;;;
171208;0000;34,2684;;;
171209;0000;45,8194;;;
171210;0000;34,4409;;;
171211;0000;26,833;;;
171212;0000;20,4571;;;
171213;0000;23,3645;;;
171214;0000;42,0717;;;
171215;0000;36,0937;;;
171216;0000;26,015;;;
171217;0000;29,2742;;;
171218;0000;35,6168;;;
171219;0000;;;;
171220;0000;39,5763;;;
171221;0000;38,9941;;;
171222;0000;40,4664;;;
171223;0000;34,9293;;;
171224;0000;26,7985;;;
171225;0000;26,1955;;;
171226;0000;23,7372;;;
171227;0000;32,0404;;;
171228;0000;36,6816;;;
171229;0000;32,3911;;;
171230;0000;22,5694;;;
171231;0000;20,1527;;;
